! new fit to NPS optics runs (October 2023 - March 2024):
! Angular optimization (xptar, ytar, yptar) used runs: 1713, 1717, 1718, 1720 (sieve slit data with carbon foil target at HMS_angle = 16.500)
! 5168, 5169, 5170, 5171 (sieve slit data with carbon foil target at HMS_angle = 15.195)
! 7008 (sieve slit data with carbon foil target at HMS_angle = 16.480)
! The delta opt column is inherited from the 6.59 GeV/c optimized matrix
! (hms_newfit_6_59.dat)
! the zeroth order elements:
! 0.000660916405  -0.00019601069  0.000453977455               0 00000
 ---------------------------------------------
      0.336211827    0.0143024006  -0.00513072993     0.245277181 10000
      -3.04314114    -0.117509057    0.0343259391     0.179237254 01000
    -0.0129936205    -0.415859623      0.26477658    0.0157622219 00100
      0.177709865    -0.311692238     -2.28388968   -0.0277481136 00010
     -0.347023806   -0.0349947868    0.0160739791    -0.317631939 20000
       2.61641929     0.162944803    -0.108344929      3.22944879 11000
         4.275586       1.2036591    0.0381981434     0.996249838 02000
     -0.165110117       1.5656631      -0.4306751    -0.069868989 10100
       1.48758372    -0.184908654      0.21832132    -0.272737203 01100
     -0.175632916   -0.0889711259    0.0739041754   -0.0177958644 00200
      0.735253934     -20.3463306      5.05233326    -0.179642064 10010
      -7.92908673     -9.97991193      1.98594526      5.14340828 01010
    0.00318670286    -0.376733261     0.478327544     0.456284698 00110
     -0.421585638      2.88950443     -1.18530393     -6.40792036 00020
       1.09431777     0.154709175   -0.0219459846     0.936834319 30000
      -17.2768776    -0.770131349     0.101697743     -13.5405899 21000
        78.389863     -6.23377475      2.07434394      51.8797642 12000
      -114.454864      32.4559007     -9.00732287      -20.498985 03000
       2.35015293     -5.59261777       1.0526853   -0.0312542194 20100
        -25.33386      61.8210421     -11.1126176     0.284008412 11100
         66.78702     -150.094817      22.2070274      3.95564331 02100
       1.04336664    0.0526044721     0.935548605     0.954315611 10200
       3.50235339     -8.09383106     -1.62180104     -7.06883817 01200
       3.25691727     0.431301935     -2.18803009    -0.358205667 00300
      -20.7901248      73.2193966     -15.3733635     -2.74488175 20010
       212.334744     -809.979976      165.673433      10.6819836 11010
      -519.302485      2094.81202     -393.638227      -46.776265 02010
      -17.9064832     -25.4666678     -1.96059568     0.434687181 10110
       46.6719986      262.007201     -37.0643599      25.6924121 01110
      -26.4307483      66.8531147     -6.02686783      -3.1559352 00210
       89.5323086      -15.532335      40.8542725      31.9077575 10020
      -856.082729     -109.714218     -67.9761457     -467.898102 01020
       90.0196415     -913.692216      179.102895       34.179037 00120
      -193.712038      4407.64412     -743.109086     -71.5085362 00030
      -5.22435246     0.409593912    -0.266673732     -2.30278775 40000
       110.509944     -19.0151575      9.58253267      58.0248309 31000
      -840.539198      272.774037     -115.100156     -491.562374 22000
