! Fit run 1814 for yptar and ytar MK Jones April 2020
 ---------------------------------------------------------------------
      0.277390931   -0.0549738906    0.0337997546     0.667153399 10000
      -1.40875839    0.0939672307   -0.0346851716    -0.265706749 01000
     0.0102150267    -0.801233046     0.328424067  -0.00128007291 00100
      -0.08585053      1.69391838     -2.08815681   -0.0894340584 00010
     -0.605543641     0.130368993    -0.116838188     -1.95819072 20000
       3.60997779    -0.680180788     0.647059207      14.5254699 11000
      -2.81402566    -0.595875609    -0.388034012     -14.7683128 02000
    -0.0104472217      3.77237243    -0.782648051     -0.67421213 10100
     0.0471387709    -0.516682427     0.310422778       1.6860641 01100
       0.06602122    -0.150128522   -0.0139482381     -1.06471281 00200
     -0.234060347     -38.4201832      7.42716302     -0.38616236 10010
       1.50318755      3.20951705    -0.963436307      2.63422556 01010
      0.128424028     0.396075016      0.22475818      1.82692667 00110
     -0.660987396      8.58638271     -3.81727742      2.16863555 00020
       2.36947956     0.213069911  -0.00658428429      6.95241266 30000
      -19.1301542    -0.834198284    -0.410781235     -71.1762972 21000
       35.2607139      2.91941239     0.910899582      218.345425 12000
       5.66049568     -6.14153837      1.30394169     -149.452012 03000
      -1.21723753     -20.9999432      2.79417263    -0.131920908 20100
       10.8152599      142.307258     -22.4412383      31.2372059 11100
      -23.5666817     -183.118467      25.3111415     -101.143387 02100
      0.446449869      5.37776929     -2.22285025      10.8913494 10200
       -3.2037608      -4.3213183       3.7293161    -0.267031569 01200
     -0.722644115      10.0895133     -4.47552762    -0.170683087 00300
       4.08763675      206.236796     -30.7627092     -16.8303129 20010
      -40.5226515     -1409.51657        244.1994     -67.3108236 11010
       95.1765278      2080.20642     -357.475192      322.020556 02010
      -6.95241341     -26.6737017      16.4749888     -182.352086 10110
       55.9467238      -56.176686     -14.9310038      240.872342 01110
       9.56541572     -88.4284343      51.9639937     -5.74748554 00210
        58.776761      39.3867533     -40.8981838      460.460434 10020
      -363.955605      291.901436      18.5186055      -1535.5001 01020
      -48.8698032      204.274576     -244.901702      3.60570705 00120
       79.7781928      496.435384      445.441962      60.5709952 00030
      -9.47786354     -10.1521699      2.68163496     -14.2826759 40000
       72.2575065      109.421737     -28.4668705      186.845598 31000
       12.4565317     -431.964041      122.163985     -800.174844 22000
      -995.290398         728.527     -267.684059      1214.13639 13000
       1646.38993     -357.662884      240.124231     -234.780373 04000
       1.60196471      6.69303225     -0.23972806      15.1818966 30100
      -28.4365806     -41.8440728     -15.0421119     -283.774899 21100
       63.4053734     -727.781177      234.275565      1247.01195 12100
       39.5369941       2461.8965     -545.299533     -1071.09369 03100
      -7.04813447     -17.1288019       9.4725375     -28.4648732 20200
       52.5384958     0.601349851      8.83264682      76.3825835 11200
      -101.392041     -89.7032795     -22.6144683     -33.7632646 02200
       10.7437982     -33.6459394      28.2270692      19.6121472 10300
      -18.8825397     -320.838552      86.9818842      -68.174109 01300
      -5.41346903    -0.288243958     0.810668877     -12.3156414 00400
      -24.4909187     -423.140118      72.3558755      116.743681 30010
       345.871512      4097.11217     -677.454056     -377.730634 21010
      -883.228891     -5898.25183      763.507899      450.226463 12010
       91.3177937     -7311.39621      1573.98167     -4506.44417 03010
       20.3623926      309.384931     -141.812633      383.575703 20110
      -97.3373019      480.679777     -121.355965      402.183396 11110
       84.5547095     -1297.14282      635.017827      559.259523 02110
      -89.4179175      1012.71115     -533.567051     -250.265865 10210
       70.1039478      2268.97132     -564.651443      1218.11896 01210
       42.2421837     -49.7144672     -21.7509704      129.262735 00310
       -94.672435     -1262.70836      605.341974     -2128.65479 20020
       462.847508     -1200.91078     -97.5819028     -3113.60264 11020
       29.6215105      3343.49361     -1155.53836     -639.860161 02020
