18019	10.544	 50 	 Ca40	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! Ended early 
18020	10.544	 50 	 Ca40	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4 3/4 run. CODA crash end of run
#18021	- Junk
18022	10.544	 60 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! Start delay. waiting for beam. Move to Al Dummy
18023	10.544	 6403 	 Al	 -9.2	 8.0 	 40	 -1	 5 	 -1 	 -1 	 -1 ! 
18024	10.544	 60 	 LH2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! S2y is probably too high
#18025 - Junk
18026	10.544	 55 	 LD2	 -9.2	 8.0 	 -1	 8	 -1 	 -1 	 -1 	 -1 ! "current
#18027	- Junk
18028	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
#Begin setting 5 on HMS
18029	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! begin
18030	10.544	 -1 	 LH2	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 50k replay sidn't work
18031	10.544	 5538 	 Al	 -9.2	 8.0 	 40	 -1	 5 	 -1 	 -1 	 -1 ! -1
18032	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18033	10.544	 50 	 Ca40	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18034	10.544	 50 	 Ca40	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18035	10.544	 40 	 Ca48	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! CODA ERROR at the end
#18036 - Junk
#18037- Junk
18038	10.544	 50 	 C12	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! CODAcrash
#18039	- Junk
18040	10.544	 50 	 C12	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! 
18041	10.544	 40 	 11B4C	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18042	10.544	 50 	 10B4C	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! this run should have ended at 12:30 when we moved to Sn
18043	10.544	 40 	 Sn	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18044	10.544	 40 	 Ti	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18045	10.544	 40 	 Fe	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18046	10.544	 50 	 Ag	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! stopped the run bc beam was down
18047	10.544	 50 	 Ag	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18048	10.544	 50 	 Th	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18049	10.544	 50 	 Ni58	 -9.2	 8.0 	 -1	 4	 -1 	 -1 	 -1 	 -1 ! 
18050	10.544	 50 	 Ni64	 -9.2	 8.0 	 -1	 4	 -1 	 -1 	 -1 	 -1 ! 
18051	10.544	 50 	 Ni64	 -9.2	 8.0 	 -1	 4	 -1 	 -1 	 -1 	 -1 ! 
18052	10.544	 50 	 Ni64	 -9.2	 8.0 	 -1	 4	 -1 	 -1 	 -1 	 -1 ! 
18053	10.544	 50 	 Ni58	 -9.2	 8.0 	 -1	 4	 -1 	 -1 	 -1 	 -1 ! 
#18054 - Junk
18055	10.544	 50 	 Th	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18056	10.544	 45 	 Ag	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18057	10.544	 45 	 Fe	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18058	10.544	 40 	 Ti	 -9.2	 8.0 	 -1	 4	 -1 	 -1 	 -1 	 -1 ! 
18059	10.544	 40 	 Sn	 -9.2	 8.0 	 -1	 4	 -1 	 -1 	 -1 	 -1 ! 
#18060	10.544	 -1 	 10B4C	 -9.2	 8.0 	 -1	 -1	 -1 	 -1 	 -1 	 -1 ! Data rate too high
18061	10.544	 50 	 10B4C	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18062	10.544	 40 	 11B4C	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18063	10.544	 50 	 C12	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18064	10.544	 4 	 C12	 -9.2	 8.0 	 -1	 -1	 -1 	 -1 	 -1 	 -1 ! run
#18065	10.544	 40	 Ca48	 -9.2	 8.0 	 4	 -1	 -1 	 -1 	 -1 	 -1 ! Wrong Prescale
18066	10.544	 40 	 Ca48	 -9.2	 8.0 	 4	 -1	 -1 	 -1 	 -1 	 -1 ! DAQ RATE TOO HIGH ? Junk
18067	10.544	 40 	 Ca48	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18068	10.544	 45 	 Ca40	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18069	10.544	 45 	 Ca40	 -9.2	 8.0 	 -1	 -1	 -1 	 -1 	 -1 	 -1 ! run
18070	10.544	 45 	 Be9	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18071	10.544	 45 	 Dummy	 -9.2	 8.0 	 40	 -1	 6 	 -1 	 -1 	 -1 ! -1
18072	10.544	 45 	 LH2	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18073	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! coda crashed after run stopped
18074	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18075	10.544	 50 	 LH2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! CODA crashed at end of run
18076	10.544	 40 	 Dummy	 -9.2	 8.0 	 40	 -1	 5 	 -1 	 -1 	 -1 ! -1
18077	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
#18078	- Junk
18079	10.544	 50 	 Ca40	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18080	10.544	 40 	 Ca40	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18081	10.544	 40 	 Ca48	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 15  min down for beam issue included
18082	10.544	 50 	 C12	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18083	10.544	 50 	 C12	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4 run still ongoing during target change
18084	10.544	 50 	 B11	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18085	10.544	 50 	 B10	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! CODA crash
18086	10.544	 40 	 Sn	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18087	10.544	 40 	 Tit	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18088	10.544	 40 	 Fer	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18089	10.544	 50 	 Ag	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18090	10.544	 50 	 Thor	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! daq rate at 4.1Khz
18091	10.544	 50 	 Ni58	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18092	10.544	 50 	 Ni64	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18093	10.544	 50 	 Ni64	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18094	10.544	 50 	 Ni50	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18095	10.544	 50 	 Thor	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18096	10.544	 50 	 Ag	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18097	10.544	 40 	 Fer	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18098	10.544	 40 	 Tit	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18099	10.544	 40 	 Sn	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18100	10.544	 50 	 B10	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! stopped run during target change
18101	10.544	 50 	 B11	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18102	10.544	 50 	 C12	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18103	10.544	 50 	 C12	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18104	10.544	 40 	 Ca48	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18105	10.544	 50 	 Ca40	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18106	10.544	 50 	 Ca40	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18107	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18108	10.544	 40 	 Dummy	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! -1
18109	10.544	 50 	 LH2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18110	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18111	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! HMS
#Begin HMS Setting 9
18112	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18113	10.544	 50 	 LH2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18114	10.544	 50 	 LH2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18115	10.544	 40 	 Dummy	 -9.2	 8.0 	 -1	 6	 -1	 -1 	 -1 	 -1 ! -1
18116	10.544	 40 	 Dummy	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! -1
18117	10.544	 50 	 LH2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! "S1x     S2x 1-6 off"
18118	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 8	 -1 	 -1 	 -1 	 -1 ! 
18119	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18120	10.544	 50 	 Ca40	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18121	10.544	 50 	 Ca40	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18122	10.544	 50 	 Ca40	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 
18123	10.544	 40 	 Ca48	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! "last 10 mins unstable beam    stopped run 
18124	10.544	 40 	 Ca48	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18125	10.544	 45 	 C12	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18126	10.544	 45 	 C12	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! coda crash at end
18127	10.544	 45 	 B11	 -9.2	 8.0 	 -1	 -1	 -1 	 -1 	 -1 	 -1 ! coda crash at end 
18128	10.544	 45 	 B11	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18129	10.544	 45 	 B10	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18130	10.544	 40 	 Sn	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18131	10.544	 40 	 Tit	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18132	10.544	 40 	 Fer	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18133	10.544	 45 	 Ag	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18134	10.544	 45 	 Thor	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18135	10.544	 45 	 Ni58	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18136	10.544	 50 	 Ni64	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
#18137	- Junk
18138	10.544	 40 	 Ni64	 -9.2	 8.0 	 -1	 4	 -1 	 -1 	 -1 	 -1 ! 
#18139	10.544	 50 	 Ni64	 -9.2	 8.0 	 4	 -1	 -1 	 -1 	 -1 	 -1 ! junk 
18140	10.544	 50 	 Ni64	 -9.2	 8.0 	 4	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18141	10.544	 55 	 Ni58	 -9.2	 8.0 	 5	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
#18142	10.544	 50 	 Ni58	 -9.2	 8.0 	 -1	 -1	 -1 	 -1 	 -1 	 -1 ! "junk wrong edtm
#18143	10.544	 50 	 Ni58	 -9.2	 8.0 	 -1	 -1	 -1 	 -1 	 -1 	 -1 ! "junk wrong edtm 
#18144	10.544	 50 	 Ni58	 -9.2	 8.0 	 -1	 -1	 -1 	 -1 	 -1 	 -1 ! "junk wrong edtm 
18145	10.544	 50 	 Ni58	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18146	10.544	 50 	 Thor	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18147	10.544	 50 	 Thor	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18148	10.544	 50 	 Ag	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18149	10.544	 50 	 Ag	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18150	10.544	 40 	 Fer	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18151	10.544	 40 	 Fer	 -9.2	 8.0 	 5	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18152	10.544	 40 	 Tit	 -9.2	 8.0 	 5	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18153	10.544	 40 	 Tit	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18154	10.544	 40 	 Sn	 -9.2	 8.0 	 -1	 5	 -1 	 -1 	 -1 	 -1 ! 
18155	10.544	 40 	 Sn	 -9.2	 8.0 	 5	 -1	 -1 	 -1 	 -1 	 -1 ! "3/4
18156	10.544	 50 	 B10	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18157	10.544	 50 	 B10	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! PS froze on startup. could not confirm rate .resta
18158	10.544	 50 	 B10	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18159	10.544	 50 	 B11	  -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18160	10.544	 50 	 B11	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! CODA crash on startup 
18161	10.544	 50 	 C12	 -9.2	 8.0 	 6	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18162	10.544	 50 	 C12	 -9.2	 8.0 	 -1	 6	 -1 	 -1 	 -1 	 -1 ! 
18163	10.544	 40 	 Ca48	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18164	10.544	 40 	 Ca48	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18165	10.544	 50 	 Ca40	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18166	10.544	 50 	 Ca40	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18167	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! PS
18168	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
#18169	- Junk
18170	10.544	 50 	 Be9	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18171	10.544	 40 	 Dummy	 -9.2	 8.0 	 6	 -1 	 -1 	 -1 	 -1 	 -1 ! -1
18172	10.544	 40 	 Dummy	 -9.2	 8.0 	 -1	 5 	 -1 	 -1 	 -1 	 -1  ! -1
18173	10.544	 50 	 LH2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18174	10.544	 50 	 LH2	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18175	10.544	 30 	 LD2	 -9.2	 8.0 	 7	 -1	 -1 	 -1 	 -1 	 -1 ! 3/4
18176	10.544	 30 	 LD2	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! end of setting 10 
#S2Part2
18177	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! "Begin S2 part 2 will target 22M events (3H)
18178	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
#18179	10.544	 -1 	 Be9	 -9.2	 8.0 	 -1	 -1	 -1 	 -1 	 -1 	 -1 ! Junk, Coda Crash. 
18180	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
18181	10.544	 50 	 Be9	 -9.2	 8.0 	 -1	 7	 -1 	 -1 	 -1 	 -1 ! 
